,text,target
11652,RT #USER#: Me: que asco la policía!!!! Also me: TE AMO JAKE PERALTA,0
11653,RT #USER#: Hombre! El del 135! El que obedeció a La Troika con el austericidio! El de La Casta.... Ahora es bueno?,1
11654,Llega el momento en la vida que tienes que responder a la pregunta: ¿Y tú qué quieres?,1
11655,#USER# eres hermoso !! ¡¡Amo el arbusto !! ❤❤❤😘,0
11656,"#USER# #USER# Totalmente de acuerdo José. Esto era cine con alma, corazon y magia. Un Cine ya extinto. Saludos amigo.",0
11657,RT #USER#: #USER# Y ésto es delito? Gracias a #USER# por su trabajo,1
11658,Para la próxima lo etiquetas🙃😒🙄,0
11659,RT #USER#: dizque usted q es toda perrita coma concentrado con nutella jajajsj,1
11660,"El Palmeiras de Scolari, comparado con el de ahora, era barza de Pep, increíble lo mal que juegan. Aún así ganaron la libertadores 😒",0
11661,RT #USER#: De la vacuna no te fías pero del ex que te decía que eras la única si?,0
11662,"#USER# Esta es la de “el machismo mata mas que el coronavirus no”, no? 🤣🤣",1
11663,"Así que procederé a escuchar rolas de fuckboy, para empoderarme y volverme a dar cuenta que soy la verga con o sin ella 💅🏻💅🏻🤠",0
11664,Cuando tenga novia le voy a enseñar a tomar cerveza como macho y a qué tenga buenos gustos músicales como los míos.,1
11665,ah abril q revolucionaria nos asusta tu rebeldía #URL#,0
11666,"#USER# Úyyyysssss y esto ahora??? No tendrá que ver con esto otro, verdad? #URL#",1
11667,"RT #USER#: ""La fuerza bruta puede tolerarse, pero la razón bruta de ningún modo"". Oscar Wilde. Ccp. CNTE",0
11668,"RT #USER#: dormir es para los débiles, o no muñeco #URL#",0
11669,Asraf que de gracias a su dios porque le damos algún protagonismo gracias a la bobalicona de Chavelita sinó deportao!!! #HASHTAG#,1
11670,RT #USER#: Soy de los que se bañan de un buen perfume... Me encantaba cuando mis ex novias olían a mí.,1
11671,"RT #USER#: Nuestro amigo se coló en una UCI y pillo 27 médicos haciendo TikToks, no es broma. #URL#",1
11672,RT #USER#: alguna vez dice,0
11673,RT #USER#: Ahora mismo en la concentración por la libertad de #HASHTAG# en #HASHTAG# ¡#HASHTAG# libertad!,0
11674,RT #USER#: #USER# Esas fotos enviarlas al gobernador para que tome cartas en el asunto,0
11675,RT #USER#: Un micrófono abierto capta el reproche de Villacís a Casado en un acto del 11-M: «Nos habéis jodido» ▶ #URL#,0
11676,"Como siempre en mayoría, cobardes hijos de la gran puta. Honor al camarada #HASHTAG# #URL#",1
11677,"RT #USER#: #USER# #URL# hablen de Chile, ñokis de lujo de telam",1
11678,#USER# Buenos días Juan. Gracias bonico. Un abrazote. #URL#,0
11679,Las palabras de la salida del clóset sobre la «gente peligrosa» en los primeros capítulos de #HASHTAG# #URL#,0
11680,RT #USER#: El lunes que viene ya es marzo de nuevo #URL#,0
11681,"#USER# Esas banderas son de Respuesta Estudiantil creo, desapareció hace años.",1
11682,"#USER# Jo tía, que pena😄😄",1
11683,#USER# kkk a mi también me gusta el d la coneja,0
11684,"RT #USER#: Me pone muy nervioso que me digan: ""elige tú"" o ""como tú quieras"" SOY INDECISO",0
11685,#USER# Cortocircuito progrezombie !!! Muchas “condenas” enviadas desde la comodidad de sus sillones y poca acción !!!,1
11686,Fuente: Cómic Sans #URL#,1
11687,Van a sacar a cubanos de las carceles y los van a traer a Mexico para crear caos en las elecciones del 2021. Bertha Aguirre.,0
11688,#USER# Es responsable también de la ruina del sector automovilístico español por su demagogia y falta de información sobre el diesel.,1
11689,"#USER# Meaban colonia sus mayores representantes, a ver qué hacen ahora según vaya poniéndose pocha la naranja",1
11690,#USER# unos zapatotes pero no los llena ni al primer nudo de la cinta del zapato fosfofosfo,1
11691,#USER# Mejor usarlo en todo aquel que vea esta película.,1
11692,#USER# #USER# Pero bloquéame o algo no? Ni eso imitáis bien de vuestro líder 😂,1
11693,"#USER# Le tengo mucho aprecio a mi barba para hacer el subnormal. Además NÚNCA sigo las ""modas"". Cuanto subnormal.",1
11694,RT #USER#: cuando me pongo a pensar un rato #URL#,0
11695,"#USER# #USER# Seamos honestos, el 11 titular no era para competir ni contra el Martinenc. Todo lo demás, bla bla bla",1
11696,#USER# Que no quepan dudas que lo es(?,0
11697,Como actuaría Batman si fuera feminista: #URL#,1
11698,"#USER# pero será un postre, no?",0
11699,#USER# Al ritmo q va el exterminador de España no me extrañaría,1
11700,#USER# Sí! El otro día también dijo algo de que todos los problemas que no fuesen vivienda y laboral eran paja.. Siempre dando en el clavo,0
11701,RT #USER#: #HASHTAG# El artículo 28.2 de la Constitución marca la #HASHTAG# como derecho fundamental y sus condiciones. Derecho a hacerla y t ...,1
11702,El sábado 15 os esperamos a todxs. No dejemos sólo a Dani. ¡Difunde y acude! #HASHTAG# #URL#,0
11703,#USER#. Ranciooooooo tweetea algo lguna vez!!!,1
11704,Terminaron el corredor de independencia #HASHTAG# #URL#,0
11705,#USER# Al menos este año no nos dañaremos los ojos viendo el desfile de orcos en el 8M #URL#,1
11706,#USER# #USER# #USER# #USER# Veo que no has respondido. Te vuelvo a invitar a que lo hagas.,1
11707,Mateo se portó re mal anoche y de castigo le compré un libro para colorear con lapices y crayones 😄 bebi de ma!,0
11708,#USER# RT estás rico asi,0
11709,#USER# Mucho cuestan y nada aportan.,1
11710,#USER# Nunca. Aqui hay que hacer como la Division azul en rusia. Resistir hasta el final,1
11711,#USER# solo tienes que elegir el año y mirar los informes. Yo las tablas las copio tal cual de ahí. #URL#,1
11712,"RT #USER#: Haz RT y síguenos, sorteamos 3 camisetas semanalmente. 🆕 Iron Maiden ¡solo 10€ durante 24H! Consíguela ya 👉",0
11713,RT #USER#: Entonces este PP no es el d antes pero Bildu es ETA??,1
11714,Y tanto que merece ser compartida. Mis felicitaciones a D. Juan Bravo Moreno. #URL#,1
11715,RT #USER#: Un año de esto... #URL#,1
11716,RT #USER#: ¿Sabías que durante la construcción de la línea 4 del Metro fueron hallados fósiles de mamut? 😱🐘 #URL#,0
11717,RT #USER#: Cada día da más vergüenza admitir que hubo un día en que creíste en #USER#.,0
11718,"Acoso y derribo a la cultura capital. Primero M21, ahora Medialab Prado, seguramente pondrán un Bingo. #URL#",0
11719,RT #USER#: No veo la hora de que termine este año,0
11720,RT #USER#: ¿Os acordáis cuando nos contaban que el rey cobraba 200.000 euros al año? #URL#,1
11721,#USER# en el colegio sin más tampoco me acuerdo de que me supusiese un duro golpe,0
11722,RT #USER#: ¿Quién es el peor presidente que México ha tenido? RT si estás de acuerdo. #URL#,1
11723,Unas ganas de tatuarme,0
11724,RT #USER#: Memoria Dignidad Justicia #HASHTAG#-M 🖤 #URL#,1
11725,"#USER# Madrid no te aguanta, vas a pasar a la historia como alguien traicionero",1
11726,#USER# RT que rico lo ases,0
11727,RT #USER#: ¡Pero qué habilidad para la acrobacia discursiva!¡Giro en el aire de 180° con saludo al público 🖕 incluido...!,0
11728,Lo único que quiero es que se den las cosas este año💫,0
11729,RT #USER#: Ah que la “Doctora” Gutiérrez 🙄🤯🤨...Esta BIEN SOLDADA Y BLINDADA Contra la Sabiduría 😄😁😂🤣 #URL#,1
11730,Harta de los tp en grupo,0
11731,RT #USER#: Hilo sobre Historia de Cuba Parte I. [skip intro],0
11732,RT #USER#: Renuncia ministro de Salud #HASHTAG# y abandona país rumbo a Miami,1
11733,Se viene conmigo pq soy una dulzura,0
11734,#USER# te quiero mucho amorcito 💕,0
11735,RT #USER#: “Tengo la vida muy corta para entender lo que dices”,0
11736,#USER# No se les puede decir más claro. Totalmente de acuerdo,1
11737,#USER# Un abrazo grande Luis,0
11738,#USER# Las feminazis reparten los carnets de feminidad,1
11739,"RT #USER#: Repasando los Goya me sorprende que algunos,y solo algunos,actores que reclaman apoyo al cine español,no apoyen a l ...",1
11740,"RT #USER#: Almeida: ""Villacís me ha garantizado que no habrá moción en el ayuntamiento de Madrid"" #URL#",0
11741,"""Show mediático"": Lo que dijo Freddy Bernal sobre las denuncias contra su hijo #URL#",0
11742,"RT #USER#: Lo que no entiendo es que el INÚTIL, MISERABLE Y CRIMINAL de Illa, gane las elecciones 🤷🏻‍♀️",1
11743,RT #USER#: 2 Champions ha ganado la Juve en 65 años. El equipo con más Scudettos. Son 8 partidos según los eruditos,0
11744,aaaa para q me hacen venir seis horas si la mitad de las clases no vamos a hacer nadAaaa,0
11745,agarras el celu y la hora vuela ah pero estudiando no pasa nunca,0
11746,"RT #USER#: Cecilia Roth y Fito Páez para Rolling Stone Argentina, 1999. #URL#",0
11747,(Galería de fotos) Las colas del hambre en España (Lo que los medios privados no emiten) #URL#,1
11748,"Puedes perder ,pero por lo menos lucha, compite, que suden la camiseta ,llevamos así toda la temporada . Javi DesGracia FUORI",1
11749,"Sandra no penséis que vosotros sois muy apreciados, es que a Asraf y a Isa no los traga nadie #HASHTAG# #URL#",0
11750,#USER# Que te llegue tu cel nuevo 👏🏼 #URL#,0
11751,#USER# #USER# Se viste de lo que uno es.,1
11752,"#USER# ¿Y a quién has votado, si puede saberse?",1
11753,"RT #USER#: Alerta sanitaria❗ Si tienes síntomas de #HASHTAG# toma paracetamol, no ibuprofeno #URL#",0
11754,RT #USER#: El virus no responde a fronteras? Pedro Sánchez y el seu Gobierno són uns criminals.,1
11755,#USER# Grande Manuela 👍💪,1
11756,Chavismo celebró reunión con una Fedecámaras que demanda garantías económicas #URL#,0
11757,"Tu respuesta es la mas inmadura de todas, aunque viendo tu cuenta de twitter, dejas mucho que desear. gracias 😘 #URL#",1
11758,#USER# Mi carrera que no pude seguir. Arquitectura .,0
11759,"RT #USER#: Hilo 1Trabajadores de RTVE se sublevan contra Mateo: ""Es intolerable"" #URL#",1
11760,RT #USER#: Y así se inventan las religiones #URL#,1
11761,"RT #USER#: ""El tiempo es una de las pocas cosas importantes que nos quedan"". Salvador Dalí #HASHTAG# #URL#",0
11762,#USER# #USER# Sí!! Pero son muy humildes y no han querido salir en el vídeo😂,1
11763,#USER# Pues Feliz dia🍻,0
11764,#USER# desde que lo subí hace meses yo a insta la gente lo copia ahora. Vaya tela. Que vuelva cotilleos ya,0
11765,"RT #USER#: ""Nuestros niños"" en 10 años",0
11766,La locura de de los siervos de Soros y el Globalismo no tiene limite. Hay que pararlos. #URL#,1
11767,"RT #USER#: Este video seguro te va a alegrar la vida, WOFF!! #URL#",0
11768,#USER# Que es idiota? Ya lo sabemos,0
11769,RT #USER#: Detenida en Dos Hermanas la madre de una bebé de 15 meses intoxicada por ingesta de cannabis #URL#,0
11770,"Co-co-co-cora, corazón de maíz 🌟",0
11771,"Como va la ultraderecha, no? #HASHTAG# Vamos #USER# orgullo Español! 🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦 #URL#",1
11772,#USER# #USER# Ya que no vas a constituyente alguna recomendación para el #HASHTAG# ?,0
11773,RT #USER#: Tú no has escrito ni tu tésis doctoral.,1
11774,#USER# #USER# Un problema más enorme es tener la conciencia tranquila sabiendo que es legal asesinar vidas humanas,1
11775,#USER# No te cansas de engañar y decir tanta mierda #USER# ???,1
11776,Se va a comprar ropa y dice que necesita el dinero... Mentirosa... #HASHTAG# #URL#,0
11777,"Cada vez odio más twitter, pero aquí sigo",1
11778,RT #USER#: que ganas de que sea ramadan,0
11779,#USER# #USER# Se ve bien actuado esto. Ni videos saben hacer los golpeadores de la 4T,1
11780,#USER# Con 43 bajó el Depor 😂😂😂,0
11781,RT #USER#: 🔴📺 La Sexta borra de su web la entrevista de #HASHTAG#: 'Los grandes asesinos son de izquierdas',1
11782,RT #USER#: Todos hablan del actuar de Carabineros y quien habla del actuar del Malabarista enajenado??,1
11783,"#USER# Apuesto que ""la nueva justicia zurda"" le dio... ARRESTO DOMICILIARIO..pobre delincuente....si tb tiene que comer, cierto?",1
11784,Estoy cansada ... necesito algo así como un reinicio,0
11785,#USER# Quien es doña Moles? 🤣,1
11786,"No entiendo, que pasa con Boca en julio?",0
11787,RT #USER#: A Canarias solo pueden venir de Africa #URL#,1
11788,RT #USER#: Nadie “cuelga” si hay interés,0
11789,"#USER# Que nos venga a hablar de ""vendidos"" un periodista... ya tiene cojones a estas alturas, Pedro 😂",1
11790,"#USER# No lo vi, esta anciana me aburre ya...",1
11791,#USER# Y bueno primero te cago a trompadas y despues el vinito jajdjas,0
11792,"#USER# En 2015 también nos tiraron piedras en un mitin de las elecciones andaluzas, en la Plaza del Altozano en Sevilla.",1
11793,Abrazado a tu sintura no me queda mucha duda de lo que quiero hacerrr,0
11794,#USER# Tú y todos jeje,1
11795,LOS CANICHES DE PERÓN: Hoy es el día del niño en Paraguay #URL#,0
11796,#USER# Muy bueno su escrito!,0
11797,RT #USER#: El PSOE de Madrid presenta nuevo candidato. #URL#,1
11798,RT #USER#: ¿Recuerdan el comentario de ayer sobre la lucha de clases?. #URL#,1
11799,#USER# Nananana re fachera vas a estar,0
11800,"#USER# #USER# #USER# #USER# Que poco conoces Andalucia,las firmas te las pone cualquier patron incluso sin trabajar",1
11801,Este pajero nunca mereció ni va a merecer el amor y la bondad de mi amiga🙌🏻,0
11802,RT #USER#: Ciudadanos firma hoy su desaparición. Salven al soldado Toni Cantó.,0
11803,"RT #USER#: Se ha enterado ya la borregada nacional, quien hizo esto y para que ? #URL#",0
11804,#USER# Eres un terco todo tenso,1
11805,Sin cadena sobre los pies me puse a andar,0
11806,RT #USER#: Qué material noble el ladrillo. La de maravillas que se pueden hacer con él. #URL#,0
11807,"#USER# De verguenza, Zidane, Ramos, Varane, Nzcho, la calle. un escándalo, vagos y macarras.",1
11808,#USER# Eres un Judas y punto.,1
11809,"Es que le cambio la expresión en si entre un no recuerdo y un recuerdo, osea eso me impresiona #URL#",0
11810,#USER# Tarde o temprano caerán o huirán.,1
11811,RT #USER#: Agricultores extremeños anuncian que su próxima movilización será frente a la casa de Pablo Iglesias #URL#,1
11812,RT #USER#: ❤️quien crea que es gomina Rt quien crea que es grasa #URL#,1
11813,#USER# Actuar Activar Actualmente Actuación Activo,1
11814,Osea fue aurah la qu puso el tanga en la cama de toni!carajo si se lo hacen a ella! #URL#,0
11815,"Muéstrame la evidencia ""PANchito"" #URL#",0
11816,"RT #USER#: ""No destruyas mi casa"", el clamor de hombres y mujeres Palestinos. #URL#",0
11817,"Si esto fue en los Premios Feroz, no me quiero imaginar hoy los Goya #URL#",0
11818,RT #USER#: No va a existir jugador que sea la mitad de lo que fue y es Messi. El mejor de la historia,0
11819,RT #USER#: La transición playa-ducha-restaurante es inmejorable no hay nada que decir,0
11820,not la due de lowell y yo intentando hacer un pdf de su tarea en 7 minutos.,0
11821,#USER# #USER# #USER# necesitamos un par #URL#,0
11822,Así rugía el Cantábrico está mañana en #HASHTAG#🌊☀️ #URL#,0
11823,"RT #USER#: 📺 Esta noche a las 22:45, #USER# en #USER# de #USER#. ➡️ Síguelo aquí en directo:",0
11824,#USER# Feliz año mi amof,0
11825,"#USER# 👏👏👏.... el que puede, puede. (Me da feroz caña el pisco) 🤣🤣🤣",1
11826,RT #USER#: Fui con mi novio al zoo y comprobamos que la llama sigue viva.,0
11827,RT #USER#: Seremos un gran país el día que la gente entienda que para ganar dinero hay que trabajar,0
11828,#USER# Ohhh 102 millones de gracias #URL#,1
11829,#USER# #USER# no me la contes 😫😢,0
11830,Arrebataos comiendo papas con helao #URL#,0
11831,#USER# #USER# ¿Cuánto os paga el coletas para que se la chupeis?,1
11832,No te alcanzará. 😂 #URL#,0
11833,RT #USER#: Esto que le pasa al bueno de el #USER# empieza a ser cada vez más habitual. Cuídate!!,1
11834,RT #USER#: Hace tiempo que no lo decimos. Viva la Guardia Civil!!!,1
11835,#USER# Se cura viajando la cuestion de como se mataron y cremaron 11M de cuerpos con una guerra por 4 flancos? Lol.,1
11836,RT #USER#: Nuevas fotos del 😈 #URL# #URL#,0
11837,¿Que onda la gente que se queja del billetaje electrónico? 🤡🤡 Un año tuvieron para ir comprando y probando la tarjeta.,0
11838,"#USER# Toda prevención es poca, GRACIAS por vuestro trabajo 👏👏👏💪💪💪",0
11839,Aaah siempre que veo esto y digo sisisis es muy yo me siento como una tarada PERO SI ME REPRESENTA 😭😭 #URL#,0
11840,#USER# Es raro que arranquen...,0
11841,#USER# #USER# ¡Usted es fantástico! Me encanta tu arbusto peludo 👌😘,0
11842,Es que los políticos sólo se dedican a ver series? Así nos va... #URL#,0
11843,#USER# 😭😭🥺🥺 mañana le damos,0
11844,#USER# Buenas noches Mari💓,0
11845,Váyanse a la mierda y no se vacunen si creen que no tiene efectividad . Sarta de tóxicos.,0
11846,#USER# Buena y tranquila guardia,0
11847,RT #USER#: O sea quieren o no de comer chingadamadre! Jajajajaja #URL#,0
11848,RT #USER#: Una joya está marcha en contra del Nuevo Orden Mundial en Alemania. #URL#,0
